783	Illinois	64 Eagle Crest Trail	Tony	4	3	billiards	2018-12-16	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.5	12	1
936	Alabama	994 Kinsman Place	Ruby	4	2	roof	2018-10-15	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.5	16	1
286	Virginia	35217 Duke Trail	Gert	4	1	patio	2018-10-06	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	0.6	4	1
335	District of Columbia	20 Debra Lane	Darin	7	3	patio	2019-04-12	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.6	5	1
50	Texas	2185 Duke Hill	Palm	8	2	parking	2018-08-28	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.9	31	1
126	South Dakota	02 5th Lane	Nikolaus	4	1	parking	2019-03-15	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.5	24	1
425	California	9 Forest Run Road	Ben	4	2	billiards	2019-01-08	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	0.0	25	1
111	Nevada	872 Oriole Alley	Cherise	2	4	terrace	2019-01-07	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.0	19	1
980	Texas	6 3rd Junction	Malva	3	3	ping-pong	2018-07-21	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.9	18	1
234	Wyoming	7 Pepper Wood Street	Kylen	2	2	billiards	2019-04-11	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.2	9	1
340	West Virginia	9207 Victoria Trail	Rana	3	1	terrace	2019-03-13	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.8	30	1
287	Virginia	4 West Trail	Fiona	1	1	billiards	2019-05-20	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.0	31	1
537	Illinois	57618 Farwell Center	Mel	8	4	patio	2018-07-24	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.6	25	1
777	District of Columbia	80 Mosinee Way	Sylas	8	3	gym	2019-02-19	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	2.0	5	1
783	Florida	8 Merry Lane	Pasquale	7	1	pool	2018-07-26	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.5	28	1
333	Massachusetts	14 Warner Terrace	Marshall	2	1	terrace	2019-02-01	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	0.2	31	1
266	Ohio	180 Westerfield Point	Lefty	1	4	garden	2018-07-16	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	0.4	17	1
517	California	4 Vera Road	Tabor	3	1	pool	2019-04-28	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.9	31	1
736	North Carolina	077 Judy Drive	Cherin	1	3	ping-pong	2019-03-25	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.8	9	1
437	Florida	85604 Oxford Trail	Currie	5	3	terrace	2019-01-19	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	0.5	26	1
397	Delaware	89378 Hansons Pass	Nolana	3	1	billiards	2018-10-22	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.6	27	1
920	California	431 Nelson Avenue	Dorolice	4	3	gym	2018-10-28	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.6	9	1
824	Texas	207 Almo Road	Burnard	4	2	parking	2018-10-24	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.6	15	1
230	Georgia	07033 Heffernan Avenue	Sidney	1	3	terrace	2018-12-26	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.1	31	1
664	Georgia	2218 Maywood Plaza	Margret	7	1	garden	2019-06-06	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.0	31	1
626	Ohio	3853 Veith Place	Nertie	7	2	garden	2019-04-03	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.6	30	1
667	Texas	91 Westerfield Pass	Max	6	1	pool	2019-03-13	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	1.8	21	1
977	Alabama	3370 Pennsylvania Avenue	Martguerita	7	4	patio	2018-09-11	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.3	5	1
28	Florida	8 Hayes Avenue	Antonietta	5	1	roof	2019-06-16	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.6	24	1
681	District of Columbia	6 Summer Ridge Center	Christy	1	3	parking	2019-05-14	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.6	5	1
591	Oklahoma	24 Rigney Hill	Curran	6	3	billiards	2018-11-17	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	0.4	25	1
996	Texas	938 Merchant Parkway	Brenda	4	1	pool	2019-01-03	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	1.8	13	1
521	Michigan	04 Blue Bill Park Pass	Mellisa	4	1	ping-pong	2018-12-05	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.6	7	1
984	North Carolina	00 Eastlawn Alley	Connor	8	4	parking	2018-09-03	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.5	20	1
509	Texas	1091 Marcy Place	Reine	1	3	ping-pong	2019-03-20	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.9	29	1
428	Florida	9 Messerschmidt Lane	Mendel	6	2	billiards	2018-09-23	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.4	16	1
584	Indiana	4 Katie Point	Booth	7	4	ping-pong	2018-11-20	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.3	15	1
30	Kansas	5 Banding Junction	Malchy	1	2	roof	2019-04-06	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.9	27	1
658	New York	80 Eastwood Parkway	Fields	3	1	gym	2018-11-13	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.1	14	1
716	Maryland	04476 Hanover Pass	Lebbie	5	4	terrace	2019-03-31	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.5	24	1
621	Nebraska	8 Myrtle Junction	Duane	2	3	roof	2018-11-03	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.2	14	1
812	Louisiana	79 Golf Course Point	Heidie	4	2	garden	2019-06-18	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.1	29	1
269	Florida	487 Gina Lane	Abba	3	4	gym	2019-04-15	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	0.2	22	1
795	California	6 Dapin Plaza	Boothe	5	4	gym	2018-10-31	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	1.4	25	1
133	California	0253 Meadow Valley Park	Vince	6	3	pool	2018-11-19	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.9	12	1
573	Massachusetts	9 Jackson Road	Romain	5	2	ping-pong	2019-04-01	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.9	24	1
859	Pennsylvania	80 Fordem Crossing	Melamie	5	1	pool	2018-12-30	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.5	4	1
297	Texas	8 High Crossing Center	Esme	5	3	roof	2018-11-09	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	0.8	18	1
591	Connecticut	47 Village Junction	Glory	1	1	pool	2018-11-22	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	2.0	9	1
554	District of Columbia	3528 Vidon Place	Gabbie	4	1	parking	2019-03-01	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	0.9	12	1
961	Arizona	19661 Fair Oaks Plaza	Mozelle	1	2	pool	2019-04-25	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.2	4	1
902	Utah	3 Russell Trail	Vasili	5	4	patio	2019-04-11	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.6	12	1
85	Pennsylvania	612 David Way	Wendel	6	2	terrace	2018-11-13	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.8	24	1
526	Wisconsin	53211 Cottonwood Way	Kiersten	3	3	parking	2018-10-28	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.5	15	1
245	Virginia	36 Waxwing Junction	Dagny	8	4	pool	2019-03-15	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.9	28	1
683	District of Columbia	348 Anhalt Avenue	Zed	1	2	roof	2018-11-23	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.6	6	1
389	District of Columbia	52069 Clarendon Plaza	Donal	2	2	parking	2018-09-20	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.6	9	1
436	Virginia	3911 Kenwood Street	Chaddie	2	4	terrace	2018-12-17	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.0	26	1
951	Alabama	23350 Talisman Junction	Nap	1	2	garden	2019-01-30	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	0.5	24	1
673	Georgia	50288 Dawn Avenue	Cole	4	3	terrace	2018-12-15	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	1.5	16	1
712	Alabama	19010 Judy Terrace	Alexi	1	4	terrace	2018-07-23	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	1.8	27	1
365	New York	9 Donald Trail	Kimmie	4	2	pool	2018-09-30	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	0.7	7	1
546	Colorado	67 Portage Circle	Mikkel	8	3	garden	2019-02-12	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.9	12	1
912	Florida	4 Mallard Plaza	Cynde	4	3	billiards	2018-12-21	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.1	24	1
428	Arizona	40 Eastwood Alley	Rayna	3	3	gym	2018-08-18	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.0	17	1
907	Mississippi	404 Surrey Crossing	Vonni	4	3	pool	2019-02-03	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.3	28	1
996	Minnesota	88 School Street	Mayor	7	4	pool	2018-09-01	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.9	28	1
339	New Jersey	94827 Logan Trail	Jermain	2	3	pool	2018-12-23	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	0.3	9	1
63	Texas	5 Emmet Circle	Elmo	8	2	ping-pong	2019-02-11	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.2	6	1
463	Maryland	215 Mifflin Pass	Philipa	3	2	ping-pong	2018-10-30	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.0	29	1
537	Texas	84 Norway Maple Place	Dalton	3	4	billiards	2018-07-27	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.2	10	1
562	South Carolina	2 Bonner Way	Carlynn	7	4	ping-pong	2019-04-21	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	0.1	18	1
31	Missouri	4 Bowman Road	Riccardo	5	4	garden	2019-03-11	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.8	18	1
963	Texas	0183 Pawling Drive	Patience	6	4	pool	2019-01-07	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.3	21	1
954	Texas	602 Basil Trail	Frederick	8	4	roof	2019-04-28	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.2	16	1
611	District of Columbia	39170 Duke Alley	Carline	1	4	gym	2018-10-24	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	0.3	21	1
516	New York	8 Waxwing Parkway	Nikolia	2	4	terrace	2019-03-27	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.6	9	1
886	Texas	4364 Waubesa Alley	Hersh	5	4	patio	2019-04-19	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.8	22	1
558	Kentucky	70096 Bultman Junction	Aila	3	3	terrace	2019-01-06	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	0.6	5	1
607	Minnesota	4 Caliangt Avenue	Casey	6	1	ping-pong	2018-08-01	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.8	10	1
177	Massachusetts	3 Barby Plaza	Vi	5	2	garden	2018-10-04	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.5	17	1
470	Tennessee	56 Morning Circle	Brent	2	4	gym	2019-04-03	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.6	19	1
345	California	486 Spaight Hill	Meredith	2	4	patio	2018-12-09	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	1.6	4	1
193	Arizona	30 Milwaukee Hill	Leyla	7	1	terrace	2018-11-26	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.2	4	1
495	New York	5259 Hayes Point	Ysabel	5	4	pool	2019-05-29	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.9	22	1
136	Texas	21 Nobel Place	Carce	6	2	pool	2019-02-21	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	1.9	6	1
34	Wisconsin	1 Vermont Junction	Bent	4	3	roof	2018-12-11	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	0.3	2	1
419	New York	0 Parkside Lane	Amii	7	2	parking	2018-11-19	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	0.5	6	1
101	North Dakota	25517 Loeprich Crossing	Torrie	5	3	garden	2018-11-09	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	1.7	9	1
535	New York	845 Comanche Court	Bobbie	8	3	pool	2018-11-07	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.9	12	1
340	California	01 Luster Lane	Nicolle	1	3	ping-pong	2018-09-14	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	0.2	2	1
745	Illinois	9 Grayhawk Parkway	Verne	1	3	garden	2018-08-07	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.0	27	1
642	Kentucky	3950 Anniversary Drive	Eugene	8	1	terrace	2018-07-22	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.5	17	1
801	Texas	99 Ronald Regan Hill	Rosetta	5	2	parking	2018-12-24	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.5	29	1
156	California	55393 Schlimgen Point	Niccolo	3	1	billiards	2018-09-13	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.7	18	1
948	Michigan	587 Waubesa Lane	Dosi	1	3	billiards	2019-05-06	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	0.9	20	1
533	Texas	9 Pine View Hill	Kirsti	8	2	garden	2019-01-30	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.0	31	1
957	Oklahoma	7 Moulton Lane	Corliss	3	4	patio	2019-05-25	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	2.0	7	1
368	California	08 Magdeline Hill	Rory	1	2	roof	2019-02-21	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.0	15	1
435	Texas	375 Longview Street	Gus	8	2	parking	2018-09-06	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	0.5	20	1
457	Tennessee	39 Graedel Hill	Celestia	1	4	gym	2018-08-28	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.8	30	1
462	Idaho	7039 Maple Road	April	7	2	parking	2019-05-19	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	1.3	8	1
803	Colorado	7 Kennedy Road	Glynda	1	1	gym	2019-05-20	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.5	19	1
397	Florida	1 Banding Drive	Esme	5	4	patio	2018-11-08	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.5	22	1
621	Kansas	43035 Center Terrace	Berta	6	3	billiards	2018-09-07	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	0.1	21	1
830	Pennsylvania	389 Scott Drive	Alverta	2	2	billiards	2018-10-17	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	1.5	12	1
186	New York	6 Raven Court	Andris	1	4	patio	2019-01-05	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.4	23	1
346	Texas	9244 Lunder Pass	Luisa	2	3	gym	2019-01-29	http://topinterior.site/wp-content/uploads/2017/11/Studio-Apartments-For-Lease.jpg	1.1	16	1
33	Ohio	6175 Lakeland Center	Winston	5	3	garden	2018-08-22	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	1.7	8	1
251	Connecticut	47 Hoepker Pass	Cosetta	6	1	patio	2018-08-31	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.8	29	1
985	California	1903 Merchant Center	Dante	8	4	ping-pong	2018-12-31	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	0.8	23	1
395	Illinois	5733 Lakewood Gardens Place	Hinze	6	3	roof	2018-08-19	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	0.7	12	1
997	North Carolina	0786 Anzinger Crossing	Lazare	7	3	pool	2018-12-13	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.8	2	1
139	Pennsylvania	0 Blackbird Crossing	Jessalyn	5	3	garden	2018-08-23	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.5	7	1
148	California	894 Haas Circle	Aldrich	4	4	parking	2018-07-27	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.4	31	1
825	Delaware	178 Manufacturers Terrace	Karl	7	4	parking	2019-01-23	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.2	23	1
784	Texas	607 Schurz Crossing	Sybila	4	1	pool	2018-12-02	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	0.2	17	1
488	North Carolina	8 Nevada Avenue	Eileen	4	4	terrace	2018-12-17	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.7	22	1
180	Arizona	0030 Boyd Hill	Steven	8	4	roof	2019-05-30	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.1	3	1
738	New York	4 Eastwood Alley	Peggi	7	2	ping-pong	2019-06-14	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.2	14	1
446	District of Columbia	606 Clarendon Street	Dalila	3	4	ping-pong	2019-01-03	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.2	12	1
331	Texas	74420 Jana Plaza	Silvie	2	2	parking	2018-09-03	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	1.3	3	1
73	Connecticut	42361 Bobwhite Pass	Rockey	6	2	gym	2018-11-20	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	0.3	11	1
219	New York	6 Messerschmidt Plaza	Mack	7	3	pool	2019-04-26	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.6	20	1
63	Virginia	532 Nova Center	Anabella	4	4	roof	2018-12-21	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	0.0	26	1
283	Illinois	3 Clove Crossing	Julianne	6	1	terrace	2018-08-17	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.0	11	1
982	Maryland	678 Vernon Circle	Suzy	1	1	terrace	2019-06-07	http://1.bp.blogspot.com/-tZRkWmWSrCc/UZTE7b6_hBI/AAAAAAAADKY/mb6Yy8hGiSI/s1600/9.jpg	0.1	22	1
476	South Carolina	2127 Westend Crossing	Dale	8	4	parking	2018-10-28	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.3	19	1
313	California	4606 Golf View Hill	Gerti	8	4	patio	2018-09-21	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.6	9	1
698	Arizona	8 Nelson Alley	Ricard	3	4	patio	2018-12-06	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.3	7	1
678	Texas	030 Debs Trail	Alexia	8	1	pool	2019-03-17	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	1.4	11	1
59	Maryland	4352 Magdeline Circle	Shayna	2	1	garden	2019-01-11	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	1.0	20	1
600	Florida	40 Maywood Circle	Harry	5	3	pool	2018-12-31	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.7	13	1
560	New York	63 Drewry Place	Tamar	7	4	pool	2019-01-08	https://cdn.freshome.com/wp-content/uploads/2018/02/studio-intro.jpg	0.2	21	1
961	Texas	17 Messerschmidt Hill	Skipper	1	2	parking	2018-10-12	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	0.1	23	1
97	Maryland	8 Nobel Plaza	Amara	8	1	patio	2018-08-05	https://blog.modsy.com/wp-content/uploads/2018/01/V1_a.jpg	2.0	23	1
245	Arizona	3799 Surrey Place	Roxi	5	4	billiards	2018-09-12	http://team300.club/wp-content/uploads/2017/09/ikea-apartment-living-room-ideas-studio-living-room-idea-with-brown-fur-rug-design-modern-studio-apartment-living-room-theater-fau.jpg	0.6	11	1
493	Kansas	99324 Kingsford Crossing	Braden	2	2	garden	2019-03-18	https://dp5zphk8udxg9.cloudfront.net/wp-content/uploads/2016/08/dreamstime_s_66458532.jpg	0.4	15	1
704	Missouri	8758 Merry Parkway	Trixi	1	4	billiards	2019-01-10	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	1.0	29	1
538	Texas	072 Scofield Avenue	Krysta	6	4	billiards	2019-07-02	https://homefieldbrewing.com/wp-content/uploads/2018/05/exposed-brick-chimney-breast-decorating-wall-inspiration-interior-in-master-splendids-with-walls.jpg	0.7	21	1
506	Oklahoma	5430 Blackbird Pass	Philomena	5	4	patio	2018-07-15	http://cdn.home-designing.com/wp-content/uploads/2015/10/wood-paneling-apartment.jpg	1.1	12	1
831	Florida	2215 Schmedeman Point	Brockie	8	2	garden	2018-08-26	https://i.ytimg.com/vi/VYYKzTpWSAg/maxresdefault.jpg	0.9	22	1
